#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_007880.1",1683890,1684423,"-",,"nusG","FTL_RS08925","WP_011457527.1",177,"transcription termination/antitermination protein NusG"
"chromosome","NC_007880.1",1684439,1684909,"-",,"secE","FTL_RS08930","WP_011457528.1",156,"preprotein translocase subunit SecE"
"chromosome","NC_007880.1",1685101,1686285,"-",,"tuf","FTL_RS08940","WP_003024794.1",394,"elongation factor Tu"
"chromosome","NC_007880.1",1686750,1688171,"-",,,"FTL_RS08960","WP_042536546.1",473,"AAA family ATPase"
"chromosome","NC_007880.1",1688164,1688661,"-",,,"FTL_RS08965","WP_003017262.1",165,"mechanosensitive ion channel"
"chromosome","NC_007880.1",1688639,1689352,"-",,,"FTL_RS08970","WP_003017265.1",237,"hypothetical protein"
"chromosome","NC_007880.1",1689356,1690120,"-",,,"FTL_RS08975","WP_003017268.1",254,"aquaporin family protein"
"chromosome","NC_007880.1",1690130,1691662,"-",,,"FTL_RS08980","WP_011457530.1",510,"glycerol-3-phosphate dehydrogenase/oxidase"
"chromosome","NC_007880.1",1691978,1692858,"+",,,"FTL_RS10680","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1692836,1692994,"-",,,"FTL_RS11155","WP_172629672.1",52,"hypothetical protein"
"chromosome","NC_007880.1",1693508,1694788,"-",,,"FTL_RS09000","WP_003017274.1",426,"ATP-grasp domain-containing protein"
"chromosome","NC_007880.1",1695821,1697248,"+",,,"FTL_RS09010","WP_003017277.1",475,"HAMP domain-containing histidine kinase"
"chromosome","NC_007880.1",1697245,1698126,"-",,,"FTL_RS09015","WP_003017280.1",293,"TIGR01777 family oxidoreductase"
"chromosome","NC_007880.1",1698362,1698526,"+",,,"FTL_RS10690","WP_158080422.1",54,"cytochrome ubiquinol oxidase subunit I"
"chromosome","NC_007880.1",1698533,1698604,"+",,,"FTL_RS10995","WP_113897977.1",23,"hypothetical protein"
"chromosome","NC_007880.1",1698644,1699738,"+",,,"FTL_RS09025","WP_012119046.1",364,"cytochrome ubiquinol oxidase subunit I"
"chromosome","NC_007880.1",1699742,1700704,"+",,,"FTL_RS09030","WP_003017283.1",320,"cytochrome d ubiquinol oxidase subunit II"
"chromosome","NC_007880.1",1700715,1701149,"+",,,"FTL_RS09035","WP_010031434.1",144,"DUF3429 domain-containing protein"
"chromosome","NC_007880.1",1703346,1706159,"-",,"acnA","FTL_RS09060","WP_003017291.1",937,"aconitate hydratase AcnA"
"chromosome","NC_007880.1",1706264,1707049,"-",,,"FTL_RS09065","WP_011457534.1",261,"Dyp-type peroxidase"
"chromosome","NC_007880.1",1707119,1707496,"+",,,"FTL_RS09070","WP_003017296.1",125,"GtrA family protein"
"chromosome","NC_007880.1",1707501,1708643,"+",,"hemW","FTL_RS09075","WP_003017299.1",380,"radical SAM family heme chaperone HemW"
"chromosome","NC_007880.1",1708640,1709092,"-",,,"FTL_RS09080","WP_003024638.1",150,"MULTISPECIES: PepSY domain-containing protein"
"chromosome","NC_007880.1",1709199,1709471,"-",,,"FTL_RS09085","WP_003024635.1",90,"hypothetical protein"
"chromosome","NC_007880.1",1710322,1710675,"-",,"secG","FTL_RS09100","WP_003017305.1",117,"preprotein translocase subunit SecG"
"chromosome","NC_007880.1",1710663,1711424,"-",,,"FTL_RS09105","WP_003017307.1",253,"triose-phosphate isomerase"
"chromosome","NC_007880.1",1711427,1712758,"-",,,"FTL_RS09110","WP_003017310.1",443,"phosphoglucosamine mutase"
"chromosome","NC_007880.1",1712769,1713296,"-",,,"FTL_RS09115","WP_003017312.1",175,"adenine phosphoribosyltransferase"
"chromosome","NC_007880.1",1713336,1714805,"-",,"odhB","FTL_RS09120","WP_011457535.1",489,"2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase"
"chromosome","NC_007880.1",1714831,1717644,"-",,,"FTL_RS09125","WP_003017314.1",937,"2-oxoglutarate dehydrogenase E1 component"
"chromosome","NC_007880.1",1717674,1718375,"-",,,"FTL_RS09130","WP_003017317.1",233,"succinate dehydrogenase iron-sulfur subunit"
"chromosome","NC_007880.1",1718393,1720186,"-",,"sdhA","FTL_RS09135","WP_003017320.1",597,"succinate dehydrogenase flavoprotein subunit"
"chromosome","NC_007880.1",1720199,1720567,"-",,"sdhD","FTL_RS09140","WP_003017321.1",122,"succinate dehydrogenase, hydrophobic membrane anchor protein"
"chromosome","NC_007880.1",1720543,1721016,"-",,"sdhC","FTL_RS09145","WP_003019781.1",157,"succinate dehydrogenase, cytochrome b556 subunit"
"chromosome","NC_007880.1",1721274,1722533,"+",,,"FTL_RS09150","WP_003028605.1",419,"citrate synthase"
"chromosome","NC_007880.1",1722622,1723887,"+",,,"FTL_RS09155","WP_003019675.1",421,"MFS transporter"
"chromosome","NC_007880.1",1724094,1724672,"-",,,"FTL_RS09165","WP_003017326.1",192,"superoxide dismutase"
"chromosome","NC_007880.1",1724808,1725137,"+",,"grxD","FTL_RS09170","WP_003017327.1",109,"MULTISPECIES: Grx4 family monothiol glutaredoxin"
"chromosome","NC_007880.1",1725154,1727997,"-",,,"FTL_RS09175","WP_003017329.1",947,"chitinase"
"chromosome","NC_007880.1",1728208,1728645,"-",,,"FTL_RS09180","WP_003017331.1",145,"F0F1 ATP synthase subunit epsilon"
"chromosome","NC_007880.1",1728658,1730034,"-",,"atpD","FTL_RS09185","WP_003017334.1",458,"F0F1 ATP synthase subunit beta"
"chromosome","NC_007880.1",1730044,1730940,"-",,,"FTL_RS09190","WP_003017335.1",298,"F0F1 ATP synthase subunit gamma"
"chromosome","NC_007880.1",1730955,1732496,"-",,,"FTL_RS09195","WP_003017337.1",513,"F0F1 ATP synthase subunit alpha"
"chromosome","NC_007880.1",1732515,1733039,"-",,,"FTL_RS09200","WP_003017341.1",174,"F0F1 ATP synthase subunit delta"
"chromosome","NC_007880.1",1733059,1733529,"-",,,"FTL_RS09205","WP_003017342.1",156,"F0F1 ATP synthase subunit B"
"chromosome","NC_007880.1",1733575,1733880,"-",,,"FTL_RS09210","WP_003017345.1",101,"F0F1 ATP synthase subunit B"
"chromosome","NC_007880.1",1733931,1734722,"-",,"atpB","FTL_RS09215","WP_003017346.1",263,"F0F1 ATP synthase subunit A"
"chromosome","NC_007880.1",1734775,1735206,"-",,,"FTL_RS09220","WP_003017347.1",143,"ATP synthase subunit I"
"chromosome","NC_007880.1",1735283,1736587,"+",,,"FTL_RS09225","WP_003017348.1",434,"MFS transporter"
"chromosome","NC_007880.1",1736589,1737518,"-",,,"FTL_RS09230","WP_003017349.1",309,"RluA family pseudouridine synthase"
"chromosome","NC_007880.1",1737511,1738578,"-",,,"FTL_RS09235","WP_003017350.1",355,"cell division protein ZapE"
"chromosome","NC_007880.1",1738581,1739879,"-",,,"FTL_RS09240","WP_003019701.1",432,"MFS transporter"
"chromosome","NC_007880.1",1739886,1741151,"-",,"hisS","FTL_RS09245","WP_003017351.1",421,"histidine--tRNA ligase"
"chromosome","NC_007880.1",1741159,1741590,"-",,"rbfA","FTL_RS09250","WP_003017352.1",143,"30S ribosome-binding factor RbfA"
"chromosome","NC_007880.1",1741593,1744133,"-",,"infB","FTL_RS09255","WP_011457537.1",846,"translation initiation factor IF-2"
"chromosome","NC_007880.1",1744172,1745641,"-",,"nusA","FTL_RS09260","WP_010032491.1",489,"transcription termination/antitermination protein NusA"
"chromosome","NC_007880.1",1745659,1746111,"-",,"rimP","FTL_RS09265","WP_003024580.1",150,"MULTISPECIES: ribosome maturation factor RimP"
"chromosome","NC_007880.1",1746337,1747371,"-",,,"FTL_RS09275","WP_003017361.1",344,"uroporphyrinogen decarboxylase"
"chromosome","NC_007880.1",1748863,1749743,"-",,,"FTL_RS10710","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1749734,1749901,"+",,,"FTL_RS11000","WP_155104739.1",55,"hypothetical protein"
"chromosome","NC_007880.1",1749884,1750078,"-",,,"FTL_RS09295","WP_003018307.1",64,"accessory factor UbiK family protein"
"chromosome","NC_007880.1",1750154,1751605,"-",,,"FTL_RS09300","WP_010030591.1",483,"NADH-quinone oxidoreductase subunit N"
"chromosome","NC_007880.1",1751621,1753210,"-",,,"FTL_RS09305","WP_003017367.1",529,"NADH-quinone oxidoreductase subunit M"
"chromosome","NC_007880.1",1753236,1755245,"-",,"nuoL","FTL_RS09310","WP_003018302.1",669,"NADH-quinone oxidoreductase subunit L"
"chromosome","NC_007880.1",1755255,1755587,"-",,"nuoK","FTL_RS09315","WP_003017371.1",110,"NADH-quinone oxidoreductase subunit NuoK"
"chromosome","NC_007880.1",1755565,1756170,"-",,,"FTL_RS09320","WP_003017374.1",201,"NADH-quinone oxidoreductase subunit J"
"chromosome","NC_007880.1",1756175,1756663,"-",,"nuoI","FTL_RS09325","WP_003017376.1",162,"NADH-quinone oxidoreductase subunit NuoI"
"chromosome","NC_007880.1",1756677,1757687,"-",,"nuoH","FTL_RS09330","WP_003017378.1",336,"MULTISPECIES: NADH-quinone oxidoreductase subunit NuoH"
"chromosome","NC_007880.1",1757689,1760055,"-",,,"FTL_RS09335","WP_003017380.1",788,"NADH-quinone oxidoreductase subunit G"
"chromosome","NC_007880.1",1760073,1761347,"-",,"nuoF","FTL_RS09340","WP_003017381.1",424,"NADH-quinone oxidoreductase subunit NuoF"
"chromosome","NC_007880.1",1761354,1761842,"-",,,"FTL_RS11005","WP_003017383.1",162,"NAD(P)H-dependent oxidoreductase subunit E"
"chromosome","NC_007880.1",1761852,1763105,"-",,,"FTL_RS09350","WP_003017384.1",417,"NADH-quinone oxidoreductase subunit D"
"chromosome","NC_007880.1",1763127,1763771,"-",,,"FTL_RS09355","WP_011457538.1",214,"NADH-quinone oxidoreductase subunit C"
"chromosome","NC_007880.1",1763774,1764250,"-",,,"FTL_RS09360","WP_003017394.1",158,"MULTISPECIES: NADH-quinone oxidoreductase subunit B"
"chromosome","NC_007880.1",1764241,1764639,"-",,"ndhC","FTL_RS09365","WP_003018291.1",132,"NADH-quinone oxidoreductase subunit A"
"chromosome","NC_007880.1",1764848,1765270,"+",,,"FTL_RS09370","WP_003017396.1",140,"transcriptional repressor"
"chromosome","NC_007880.1",1765524,1767443,"+",,,"FTL_RS09375","WP_003017398.1",639,"IucA/IucC family siderophore biosynthesis protein"
"chromosome","NC_007880.1",1767450,1768712,"+",,,"FTL_RS09380","WP_003017400.1",420,"MFS transporter"
"chromosome","NC_007880.1",1768705,1769958,"+",,,"FTL_RS09385","WP_003017402.1",417,"diaminopimelate decarboxylase"
"chromosome","NC_007880.1",1769974,1771164,"+",,,"FTL_RS09390","WP_003017404.1",396,"multidrug effflux MFS transporter"
"chromosome","NC_007880.1",1771250,1772779,"+",,,"FTL_RS09395","WP_003017406.1",509,"DUF3573 domain-containing protein"
"chromosome","NC_007880.1",1772827,1773189,"+",,,"FTL_RS09400","WP_003017408.1",120,"hypothetical protein"
"chromosome","NC_007880.1",1774334,1774741,"-",,,"FTL_RS09410","WP_003017410.1",135,"hypothetical protein"
"chromosome","NC_007880.1",1774756,1776177,"-",,"gatB","FTL_RS09415","WP_003017411.1",473,"Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB"
"chromosome","NC_007880.1",1776180,1777625,"-",,"gatA","FTL_RS09420","WP_003017412.1",481,"Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA"
"chromosome","NC_007880.1",1777634,1777915,"-",,"gatC","FTL_RS09425","WP_003017413.1",93,"Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC"
"chromosome","NC_007880.1",1780702,1781280,"-",,,"FTL_RS09440","WP_003017416.1",192,"hypothetical protein"
"chromosome","NC_007880.1",1781314,1782612,"-",,,"FTL_RS09445","WP_003017418.1",432,"adenylosuccinate lyase"
"chromosome","NC_007880.1",1783795,1784193,"+",,,"FTL_RS10735","WP_003017420.1",132,"hypothetical protein"
"chromosome","NC_007880.1",1784436,1785218,"+",,,"FTL_RS09460","WP_003017422.1",260,"hypothetical protein"
"chromosome","NC_007880.1",1785236,1786096,"-",,,"FTL_RS09465","WP_003018268.1",286,"aldose 1-epimerase family protein"
"chromosome","NC_007880.1",1786381,1786995,"-",,,"FTL_RS09470","WP_003017424.1",204,"NgoPII family restriction endonuclease"
"chromosome","NC_007880.1",1787026,1787226,"-",,,"FTL_RS11210","WP_003024516.1",66,"NgoPII family restriction endonuclease"
"chromosome","NC_007880.1",1787927,1788037,"-",,,"FTL_RS11220","WP_076010780.1",36,"DNA cytosine methyltransferase"
"chromosome","NC_007880.1",1788016,1788213,"-",,,"FTL_RS11170","WP_015083961.1",65,"DNA cytosine methyltransferase"
"chromosome","NC_007880.1",1788213,1792085,"-",,"purL","FTL_RS09495","WP_011457545.1",1290,"phosphoribosylformylglycinamidine synthase"
"chromosome","NC_007880.1",1792085,1793575,"-",,"purF","FTL_RS09500","WP_003017426.1",496,"amidophosphoribosyltransferase"
"chromosome","NC_007880.1",1794985,1795626,"-",,,"FTL_RS09510","WP_010031517.1",213,"4\\'-phosphopantetheinyl transferase superfamily protein"
"chromosome","NC_007880.1",1795635,1797164,"-",,"tolC","FTL_RS09515","WP_003017429.1",509,"outer membrane channel protein TolC"
"chromosome","NC_007880.1",1797173,1797793,"-",,,"FTL_RS09520","WP_003017431.1",206,"protein-L-isoaspartate O-methyltransferase"
"chromosome","NC_007880.1",1798113,1799444,"+",,,"FTL_RS09525","WP_003017433.1",443,"tRNA 5-hydroxyuridine modification protein YegQ"
"chromosome","NC_007880.1",1799484,1800665,"-",,,"FTL_RS09530","WP_003018250.1",393,"multidrug effflux MFS transporter"
"chromosome","NC_007880.1",1800840,1802267,"+",,"nhaD","FTL_RS09535","WP_003017435.1",475,"sodium:proton antiporter NhaD"
"chromosome","NC_007880.1",1803907,1805781,"-",,,"FTL_RS09545","WP_003017438.1",624,"APC family permease"
"chromosome","NC_007880.1",1805788,1806792,"-",,"cgtA","FTL_RS09550","WP_003017440.1",334,"Obg family GTPase CgtA"
"chromosome","NC_007880.1",1806868,1808064,"-",,,"FTL_RS09555","WP_003017441.1",398,"amino acid transporter"
"chromosome","NC_007880.1",1808191,1808502,"+",,,"FTL_RS09560","WP_003017443.1",103,"hypothetical protein"
"chromosome","NC_007880.1",1808659,1809072,"-",,,"FTL_RS09565","WP_024533564.1",137,"hypothetical protein"
"chromosome","NC_007880.1",1809078,1809299,"-",,,"FTL_RS09570","WP_003017445.1",73,"hypothetical protein"
"chromosome","NC_007880.1",1812865,1813419,"-",,,"FTL_RS09585","WP_003017448.1",184,"potassium-transporting ATPase subunit C"
"chromosome","NC_007880.1",1815423,1817144,"-",,"kdpA","FTL_RS09595","WP_003017453.1",573,"potassium-transporting ATPase subunit KdpA"
"chromosome","NC_007880.1",1818626,1819455,"-",,,"FTL_RS10750","WP_011457547.1",276,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1820693,1821262,"-",,"leuD","FTL_RS09620","WP_003017457.1",189,"3-isopropylmalate dehydratase small subunit"
"chromosome","NC_007880.1",1821265,1822668,"-",,"leuC","FTL_RS09625","WP_003017458.1",467,"3-isopropylmalate dehydratase large subunit"
"chromosome","NC_007880.1",1822946,1823826,"+",,,"FTL_RS10765","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1824022,1825017,"-",,,"FTL_RS09640","WP_003016509.1",331,"hypothetical protein"
"chromosome","NC_007880.1",1825834,1826049,"-",,,"FTL_RS10770","WP_015083898.1",71,"serine permease"
"chromosome","NC_007880.1",1826422,1827819,"-",,,"FTL_RS09650","WP_003017460.1",465,"hypothetical protein"
"chromosome","NC_007880.1",1827983,1828501,"-",,,"FTL_RS09655","WP_003017461.1",172,"lipocalin family protein"
"chromosome","NC_007880.1",1828587,1829564,"+",,"holA","FTL_RS09660","WP_003017465.1",325,"DNA polymerase III subunit delta"
"chromosome","NC_007880.1",1829684,1830721,"+",,,"FTL_RS09665","WP_003017497.1",345,"glutamine synthetase beta-grasp domain-containing protein"
"chromosome","NC_007880.1",1830803,1832344,"+",,"glsA","FTL_RS09670","WP_003017466.1",513,"glutaminase A"
"chromosome","NC_007880.1",1833326,1833868,"+",,,"FTL_RS09680","WP_003017470.1",180,"TIGR00645 family protein"
"chromosome","NC_007880.1",1834253,1835935,"-",,"lysS","FTL_RS09685","WP_003017472.1",560,"lysine--tRNA ligase"
"chromosome","NC_007880.1",1836113,1837202,"-",,"prfB","FTL_RS09690","WP_101677521.1",362,"peptide chain release factor 2"
"chromosome","NC_007880.1",1837363,1839000,"+",,"dnaX","FTL_RS09695","WP_003017476.1",545,"DNA polymerase III subunit gamma/tau"
"chromosome","NC_007880.1",1839014,1839874,"-",,,"FTL_RS09700","WP_003017478.1",286,"UDP-3-O-acyl-N-acetylglucosamine deacetylase"
"chromosome","NC_007880.1",1839897,1841042,"-",,"ftsZ","FTL_RS09705","WP_003017491.1",381,"cell division protein FtsZ"
"chromosome","NC_007880.1",1841086,1842348,"-",,"ftsA","FTL_RS09710","WP_010030935.1",420,"cell division protein FtsA"
"chromosome","NC_007880.1",1842450,1843133,"-",,,"FTL_RS09715","WP_003027422.1",227,"cell division protein FtsQ/DivIB"
"chromosome","NC_007880.1",1843130,1844020,"-",,,"FTL_RS09720","WP_011457550.1",296,"D-alanine--D-alanine ligase"
"chromosome","NC_007880.1",1844024,1844485,"-",,,"FTL_RS09725","WP_003027427.1",153,"nucleoside deaminase"
"chromosome","NC_007880.1",1844633,1846303,"+",,"rpsA","FTL_RS09730","WP_003013809.1",556,"30S ribosomal protein S1"
"chromosome","NC_007880.1",1846420,1846962,"+",,,"FTL_RS09735","WP_003013807.1",180,"Sua5/YciO/YrdC/YwlC family protein"
"chromosome","NC_007880.1",1847060,1847596,"+",,,"FTL_RS09740","WP_003013806.1",178,"hypothetical protein"
"chromosome","NC_007880.1",1847982,1848872,"-",,,"FTL_RS09745","WP_003019983.1",296,"acyltransferase"
"chromosome","NC_007880.1",1848973,1850988,"-",,,"FTL_RS09750","WP_010030937.1",671,"ComEC/Rec2 family competence protein"
"chromosome","NC_007880.1",1854557,1855339,"+",,,"FTL_RS09775","WP_003013798.1",260,"ABC transporter ATP-binding protein"
"chromosome","NC_007880.1",1855333,1855902,"-",,,"FTL_RS09780","WP_003013795.1",189,"YggT family protein"
"chromosome","NC_007880.1",1856017,1856832,"-",,,"FTL_RS09785","WP_010030943.1",271,"M14 family metallocarboxypeptidase"
"chromosome","NC_007880.1",1856902,1857174,"-",,,"FTL_RS09790","WP_015083904.1",90,"hypothetical protein"
"chromosome","NC_007880.1",1857257,1858137,"-",,,"FTL_RS10775","WP_011457551.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1860055,1861602,"-",,"purH","FTL_RS09815","WP_003013914.1",515,"bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase"
"chromosome","NC_007880.1",1861779,1863065,"+",,,"FTL_RS09820","WP_003013911.1",428,"adenylosuccinate synthase"
"chromosome","NC_007880.1",1863069,1863602,"+",,"hpt","FTL_RS09825","WP_003013909.1",177,"hypoxanthine phosphoribosyltransferase"
"chromosome","NC_007880.1",1864432,1865274,"-",,,"FTL_RS09835","WP_003013905.1",280,"metal ABC transporter permease"
"chromosome","NC_007880.1",1865216,1865893,"-",,,"FTL_RS09840","WP_003017524.1",225,"ATP-binding cassette domain-containing protein"
"chromosome","NC_007880.1",1865895,1866812,"-",,,"FTL_RS09845","WP_010030827.1",305,"zinc ABC transporter substrate-binding protein"
"chromosome","NC_007880.1",1868224,1868688,"-",,,"FTL_RS09855","WP_003013900.1",154,"hypothetical protein"
"chromosome","NC_007880.1",1868699,1869295,"-",,"wrbA","FTL_RS09860","WP_003013898.1",198,"NAD(P)H:quinone oxidoreductase"
"chromosome","NC_007880.1",1869302,1870489,"+",,,"FTL_RS09865","WP_003013894.1",395,"YihY family inner membrane protein"
"chromosome","NC_007880.1",1870508,1871083,"+",,,"FTL_RS09870","WP_003013892.1",191,"MULTISPECIES: nicotinamide mononucleotide transporter"
"chromosome","NC_007880.1",1871080,1873233,"+",,"priA","FTL_RS09875","WP_003013880.1",717,"primosomal protein N\\'"
"chromosome","NC_007880.1",1873217,1873372,"-",,,"FTL_RS10780","WP_003028744.1",51,"hypothetical protein"
"chromosome","NC_007880.1",1873363,1874243,"+",,,"FTL_RS10785","WP_011457551.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1875078,1876757,"-",,"ettA","FTL_RS09895","WP_003013875.1",559,"energy-dependent translational throttle protein EttA"
"chromosome","NC_007880.1",1876970,1878211,"+",,,"FTL_RS09900","WP_015083963.1",413,"MFS transporter"
"chromosome","NC_007880.1",1878510,1878722,"-",,,"FTL_RS09910","WP_003013870.1",70,"hypothetical protein"
"chromosome","NC_007880.1",1878768,1879748,"+",,,"FTL_RS09915","WP_011457555.1",326,"MBL fold metallo-hydrolase"
"chromosome","NC_007880.1",1883263,1885839,"-",,"pepN","FTL_RS09940","WP_003013864.1",858,"aminopeptidase N"
"chromosome","NC_007880.1",1886041,1886469,"+",,,"FTL_RS09945","WP_003013862.1",142,"Hsp20/alpha crystallin family protein"
"chromosome","NC_007880.1",1886466,1887827,"-",,"trpCF","FTL_RS09950","WP_010031560.1",453,"bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF"
